loser_age,loser_hand,loser_ioc,loser_rank,loser_rank_points,surface,tourney_level,winner_age,winner_hand,winner_ioc,winner_rank,winner_rank_points,year,games,id
19.18685832,NA,KEN,NA,NA,Clay,D,30.13826146,NA,MRI,NA,NA,2000,2,2698
25.24845996,NA,KEN,NA,NA,Clay,D,24.02737851,NA,MRI,NA,NA,2000,4,2699
21.51676934,U,POR,534,17,Clay,D,18.15195072,R,EST,929,2,2000,4,2701
14.93497604,NA,ISL,NA,NA,Clay,D,15.26351814,NA,TUN,NA,NA,2000,2,2702
19.49897331,U,ISL,NA,NA,Clay,D,22.71868583,R,TUN,306,55,2000,2,2703
14.93497604,NA,ISL,NA,NA,Clay,D,19.90965092,NA,LIE,NA,NA,2000,2,2704
19.49897331,U,ISL,NA,NA,Clay,D,17.52498289,NA,LIE,NA,NA,2000,2,2705
14.37919233,NA,MAD,NA,NA,Clay,D,14.79534565,R,EST,NA,NA,2000,2,2706
18.91581109,U,MAD,NA,NA,Clay,D,18.15195072,R,EST,929,2,2000,2,2707
21.65913758,U,LES,NA,NA,Clay,D,26.28062971,U,MDA,NA,NA,2000,2,2709
17.52224504,U,LTU,NA,NA,Clay,D,24.13963039,U,SRB,287,62,2000,2,2713
16.95277207,NA,TUN,NA,NA,Clay,D,19.90965092,NA,LIE,NA,NA,2000,2,2714
15.38124572,NA,MAD,NA,NA,Clay,D,24.47912389,NA,LES,NA,NA,2000,2,2718
21.65913758,U,LES,NA,NA,Clay,D,18.91581109,U,MAD,NA,NA,2000,2,2719
21.68651608,U,EGY,953,2,Clay,D,14.23134839,R,GEO,NA,NA,2000,2,2720
16.74743326,R,EGY,855,4,Clay,D,17.29774127,R,GEO,423,27,2000,2,2721
28.61327858,U,TUR,772,6,Clay,D,25.98220397,R,NED,96,318,2000,2,2722
26.11362081,U,TUR,618,11,Clay,D,26.41204654,R,NED,70,464,2000,2,2723
16.71457906,U,GUA,NA,NA,Clay,D,15.19233402,R,BAH,NA,NA,2000,2,2724
19.22792608,NA,GUA,NA,NA,Clay,D,16.12320329,R,BAH,NA,NA,2000,3,2725
16.24366872,R,SWE,878,4,Clay,D,27.67967146,R,NED,87,347,2000,2,2726
28.02190281,R,ESP,8,2227,Clay,D,25.38809035,R,GER,15,1535,2000,2,2729
15.19233402,R,BAH,NA,NA,Clay,D,22.29979466,U,ECU,NA,NA,2000,2,2730
16.12320329,R,BAH,NA,NA,Clay,D,16.57221081,R,ECU,NA,NA,2000,2,2731
15.32922656,U,ESA,NA,NA,Clay,D,15.19233402,R,BAH,NA,NA,2000,2,2732
17.10061602,U,ESA,NA,NA,Clay,D,16.12320329,R,BAH,NA,NA,2000,2,2733
16.06570842,NA,TRI,NA,NA,Clay,D,15.32922656,U,ESA,NA,NA,2000,2,2734
17.10061602,U,ESA,NA,NA,Clay,D,21.52224504,NA,TRI,NA,NA,2000,2,2735
22.954141,U,CUB,NA,NA,Clay,D,20.79945243,R,COL,192,115,2000,2,2736
18.81177276,U,CUB,NA,NA,Clay,D,21.29500342,R,COL,67,491,2000,2,2737
25.02669405,R,PAR,268,72,Clay,D,21.29500342,R,COL,67,491,2000,3,2739
21.28405202,L,BRA,262,73,Clay,D,24,R,CAN,84,368,2000,2,2741
22.01505818,R,ITA,122,220,Clay,D,28.3504449,R,ESP,10,1976,2000,2,2742
22.81724846,R,ITA,55,600,Clay,D,28.02190281,R,ESP,8,2227,2000,2,2743
20.76659822,U,MEX,275,68,Clay,D,21.29500342,R,COL,67,491,2000,2,2745
15.17316906,NA,BAR,NA,NA,Clay,D,17.76043806,U,DOM,NA,NA,2000,2,2746
18.17111567,NA,BAR,NA,NA,Clay,D,27.15400411,U,DOM,617,11,2000,2,2747
19.61122519,U,FIN,549,16,Clay,D,22.31895962,R,GBR,124,205,2000,2,2749
15.71252567,NA,PAN,NA,NA,Clay,D,15.19233402,R,BAH,NA,NA,2000,2,2750
17.10609172,NA,PAN,NA,NA,Clay,D,16.12320329,R,BAH,NA,NA,2000,3,2751
17.24298426,U,ROU,413,29,Clay,D,26.16016427,R,SLO,136,191,2000,2,2752
18.80082136,L,CRO,86,353,Clay,D,22.81724846,R,ITA,55,600,2000,2,2754
22.275154,R,CRO,23,1134,Clay,D,27.99178645,R,ITA,35,798,2000,2,2755
15.17316906,NA,BAR,NA,NA,Clay,D,25.65913758,U,CRC,NA,NA,2000,2,2756
18.17111567,NA,BAR,NA,NA,Clay,D,18.71594798,U,CRC,NA,NA,2000,2,2757
18.80082136,U,CHI,NA,NA,Clay,D,19.56468172,R,VEN,183,126,2000,3,2758
24.62696783,U,CHI,NA,NA,Clay,D,25.9192334,R,VEN,93,329,2000,2,2759
18.71594798,U,CRC,NA,NA,Clay,D,15.32922656,U,ESA,NA,NA,2000,3,2760
32.39425051,NA,CRC,NA,NA,Clay,D,17.10061602,U,ESA,NA,NA,2000,2,2761
24.62696783,U,CHI,NA,NA,Clay,D,19.24709103,U,URU,602,12,2000,2,2762
17.31964408,U,PAR,NA,NA,Clay,D,18.81177276,U,CUB,NA,NA,2000,2,2764
28.82956879,U,CUB,812,5,Clay,D,25.02669405,R,PAR,268,72,2000,2,2765
18.80082136,U,CHI,NA,NA,Clay,D,18.9431896,L,BRA,444,25,2000,3,2766
24.62696783,U,CHI,NA,NA,Clay,D,21.28405202,L,BRA,262,73,2000,2,2767
22.69952088,R,CRO,312,54,Clay,D,28.3504449,R,ESP,10,1976,2000,2,2768
18.80082136,L,CRO,86,353,Clay,D,28.02190281,R,ESP,8,2227,2000,2,2769
23.77002053,R,GER,209,106,Clay,D,18.80082136,L,CRO,86,353,2000,3,2770
22.275154,R,CRO,23,1134,Clay,D,25.38809035,R,GER,15,1535,2000,2,2771
19.24709103,U,URU,602,12,Clay,D,19.56468172,R,VEN,183,126,2000,3,2772
19.37029432,U,URU,432,26,Clay,D,25.9192334,R,VEN,93,329,2000,3,2773
20.46269678,U,POL,292,62,Clay,D,19.14579055,U,ROU,358,38,2000,2,2775
20.46269678,U,POL,292,62,Clay,D,19.17590691,R,SLO,88,347,2000,2,2777
21.35797399,R,SVK,76,435,Hard,D,23.79192334,R,SUI,69,485,2000,3,2778
26.72689938,R,SVK,52,609,Hard,D,21.36071184,L,SUI,28,974,2000,2,2779
23.79192334,R,SUI,69,485,Hard,D,24.79397673,R,CZE,46,666,2000,2,2780
21.2073922,R,CZE,43,716,Hard,D,21.36071184,L,SUI,28,974,2000,2,2781
24.79397673,R,CZE,46,666,Hard,D,17.00479124,R,SVK,157,160,2000,2,2782
26.72689938,R,SVK,52,609,Hard,D,21.2073922,R,CZE,43,716,2000,2,2783
24.12320329,R,AUT,12,1729,Hard,D,21.2073922,R,CZE,43,716,2000,3,2785
21.36071184,L,SUI,28,974,Hard,D,24.12320329,R,AUT,12,1729,2000,2,2787
17.02395619,R,SVK,159,160,Hard,D,27.37577002,R,AUT,157,161,2000,2,2788
26.74606434,R,SVK,52,609,Hard,D,24.14236824,R,AUT,15,1535,2000,2,2789
19.25256674,NA,KAZ,NA,NA,Hard,D,23.18412047,R,IND,407,29,2000,2,2792
19.06639288,NA,KAZ,NA,NA,Hard,D,23.37577002,R,IND,224,92,2000,2,2793
20.50924025,U,THA,NA,NA,Hard,D,23.18412047,R,IND,407,29,2000,2,2794
23.37577002,R,IND,224,92,Hard,D,22.91854894,R,THA,62,542,2000,2,2795
21.40999316,U,TPE,NA,NA,Hard,D,30.48049281,U,INA,531,17,2000,2,2798
18.99520876,R,INA,170,138,Hard,D,23.50444901,R,TPE,113,244,2000,2,2799
20.50924025,U,THA,NA,NA,Hard,D,23.8220397,R,JPN,126,205,2000,2,2800
24.80492813,R,JPN,22,1230,Hard,D,22.91854894,R,THA,62,542,2000,2,2801
16.89253936,NA,SRI,NA,NA,Hard,D,14.94592745,R,PHI,NA,NA,2000,2,2802
20.15058179,NA,SRI,NA,NA,Hard,D,20.75564682,U,PHI,333,47,2000,2,2803
14.9650924,R,PHI,NA,NA,Hard,D,16.89253936,NA,POC,NA,NA,2000,3,2804
20.77481177,U,PHI,333,47,Hard,D,22.15195072,U,SAM,NA,NA,2000,2,2805
20.30937714,NA,PAK,NA,NA,Hard,D,16.61054073,NA,TJK,NA,NA,2000,2,2806
20.06023272,NA,PAK,NA,NA,Hard,D,15.3100616,NA,TJK,NA,NA,2000,3,2807
20.30937714,NA,PAK,NA,NA,Hard,D,19.23066393,NA,SYR,NA,NA,2000,2,2808
24.88706366,NA,SYR,NA,NA,Hard,D,17.47843943,NA,PAK,NA,NA,2000,2,2809
20.06023272,NA,PAK,NA,NA,Hard,D,27.28268309,NA,SRI,NA,NA,2000,2,2810
18.12183436,U,TPE,NA,NA,Hard,D,23.94250513,U,NZL,467,23,2000,3,2814
18.12183436,U,TPE,NA,NA,Hard,D,18.15742642,R,CHN,193,115,2000,2,2816
23.50444901,R,TPE,113,244,Hard,D,26.15195072,R,CHN,95,319,2000,3,2817
16.99931554,NA,SIN,NA,NA,Hard,D,23.94250513,U,NZL,467,23,2000,2,2818
16.11498973,NA,SIN,NA,NA,Hard,D,19.29089665,L,NZL,325,50,2000,2,2819
15.24435318,NA,TJK,NA,NA,Hard,D,24.59958932,NA,JOR,NA,NA,2000,2,2820
15.6659822,NA,JOR,NA,NA,Hard,D,15.3100616,NA,TJK,NA,NA,2000,2,2821
19.25256674,NA,KAZ,NA,NA,Hard,D,29.0403833,R,JPN,153,166,2000,2,2822
15.32922656,NA,TJK,NA,NA,Hard,D,18.31348392,R,UZB,151,171,2000,2,2825
16.04380561,NA,SYR,NA,NA,Hard,D,20.75564682,U,PHI,333,47,2000,2,2827
19.25256674,NA,KAZ,NA,NA,Hard,D,20.50924025,U,THA,NA,NA,2000,2,2828
19.06639288,NA,KAZ,NA,NA,Hard,D,22.91854894,R,THA,62,542,2000,2,2829
23.94250513,U,NZL,467,23,Hard,D,19.55920602,U,KOR,425,27,2000,2,2830
19.29089665,L,NZL,325,50,Hard,D,21.06228611,R,KOR,230,87,2000,3,2831
14.88295688,NA,SIN,NA,NA,Hard,D,20.66803559,U,KOR,NA,NA,2000,2,2832
16.11498973,NA,SIN,NA,NA,Hard,D,21.46475017,R,KOR,418,28,2000,2,2833
16.11498973,NA,SIN,NA,NA,Hard,D,26.15195072,R,CHN,95,319,2000,2,2837
18.07255305,NA,MAS,NA,NA,Hard,D,16.8733744,NA,POC,NA,NA,2000,2,2838
14.20396988,NA,MAS,NA,NA,Hard,D,22.13278576,U,SAM,NA,NA,2000,2,2839
29.39904175,R,INA,NA,NA,Hard,D,18.15742642,R,CHN,193,115,2000,3,2842
18.99520876,R,INA,170,138,Hard,D,26.15195072,R,CHN,95,319,2000,2,2843
21.06228611,R,KOR,230,87,Hard,D,26.15195072,R,CHN,95,319,2000,2,2845
23.94250513,U,NZL,467,23,Hard,D,18.15742642,R,CHN,193,115,2000,2,2846
25.5578371,NA,IRQ,NA,NA,Hard,D,17.21013005,U,UZB,NA,NA,2000,2,2848
19.4661191,NA,IRQ,NA,NA,Hard,D,18.03696099,R,UZB,NA,NA,2000,2,2849
19.23066393,NA,SYR,NA,NA,Hard,D,16.61054073,NA,TJK,NA,NA,2000,2,2850
24.88706366,NA,SYR,NA,NA,Hard,D,15.3100616,NA,TJK,NA,NA,2000,2,2851
20.30937714,NA,PAK,NA,NA,Hard,D,24.59958932,NA,JOR,NA,NA,2000,2,2852
15.6659822,NA,JOR,NA,NA,Hard,D,17.47843943,NA,PAK,NA,NA,2000,2,2853
24.59958932,NA,JOR,NA,NA,Hard,D,14.94592745,R,PHI,NA,NA,2000,2,2854
15.6659822,NA,JOR,NA,NA,Hard,D,20.75564682,U,PHI,333,47,2000,2,2855
27.28268309,NA,SRI,NA,NA,Hard,D,24.59958932,NA,JOR,NA,NA,2000,2,2856
25.5578371,NA,IRQ,NA,NA,Hard,D,16.8733744,NA,POC,NA,NA,2000,2,2858
19.4661191,NA,IRQ,NA,NA,Hard,D,22.13278576,U,SAM,NA,NA,2000,2,2859
19.23066393,NA,SYR,NA,NA,Hard,D,24.59958932,NA,JOR,NA,NA,2000,2,2860
15.6659822,NA,JOR,NA,NA,Hard,D,24.88706366,NA,SYR,NA,NA,2000,3,2861
19.80287474,NA,FIJ,NA,NA,Hard,D,14.20396988,NA,MAS,NA,NA,2000,2,2863
39.81382615,NA,FIJ,NA,NA,Hard,D,18.04243669,NA,POC,NA,NA,2000,2,2864
19.80287474,NA,FIJ,NA,NA,Hard,D,16.8733744,NA,POC,NA,NA,2000,2,2865
39.81382615,NA,FIJ,NA,NA,Hard,D,18.03696099,R,UZB,NA,NA,2000,2,2866
19.80287474,NA,FIJ,NA,NA,Hard,D,18.29431896,R,UZB,150,170,2000,2,2867
14.88295688,NA,SIN,NA,NA,Hard,D,19.42505133,R,INA,571,14,2000,2,2868
16.11498973,NA,SIN,NA,NA,Hard,D,30.48049281,U,INA,531,17,2000,2,2869
16.61054073,NA,TJK,NA,NA,Hard,D,14.94592745,R,PHI,NA,NA,2000,2,2870
15.3100616,NA,TJK,NA,NA,Hard,D,20.75564682,U,PHI,333,47,2000,2,2871
23.22245038,U,HKG,NA,NA,Hard,D,23.18412047,R,IND,407,29,2000,2,2872
19.10472279,U,HKG,460,23,Hard,D,23.37577002,R,IND,224,92,2000,2,2873
23.22245038,U,HKG,NA,NA,Hard,D,24.06297057,R,JPN,127,205,2000,2,2874
19.10472279,U,HKG,460,23,Hard,D,23.8220397,R,JPN,126,205,2000,2,2875
26.99247091,U,HKG,NA,NA,Hard,D,19.25256674,NA,KAZ,NA,NA,2000,3,2876
19.06639288,NA,KAZ,NA,NA,Hard,D,19.10472279,U,HKG,460,23,2000,2,2877
26.99247091,U,HKG,NA,NA,Hard,D,20.50924025,U,THA,NA,NA,2000,3,2878
19.10472279,U,HKG,460,23,Hard,D,22.91854894,R,THA,62,542,2000,2,2879
20.66803559,U,KOR,NA,NA,Hard,D,29.39904175,R,INA,NA,NA,2000,2,2880
19.60574949,U,NZL,371,37,Hard,D,29.39904175,R,INA,NA,NA,2000,2,2882
15.4825462,NA,IRQ,NA,NA,Hard,D,39.81382615,NA,FIJ,NA,NA,2000,2,2884
19.4661191,NA,IRQ,NA,NA,Hard,D,19.80287474,NA,FIJ,NA,NA,2000,2,2885
15.3100616,NA,TJK,NA,NA,Hard,D,20.15058179,NA,SRI,NA,NA,2000,2,2887
19.23066393,NA,SYR,NA,NA,Hard,D,27.28268309,NA,SRI,NA,NA,2000,2,2888
16.11498973,NA,SIN,NA,NA,Hard,D,23.50444901,R,TPE,113,244,2000,2,2891
16.8733744,NA,POC,NA,NA,Hard,D,18.03696099,R,UZB,NA,NA,2000,2,2892
22.13278576,U,SAM,NA,NA,Hard,D,18.29431896,R,UZB,150,170,2000,2,2893
21.17727584,R,HUN,124,258,Hard,G,20.29295003,R,SUI,1,6252,2001,2,2894
29.12251882,U,AUS,106,295,Hard,G,30.40657084,R,BEL,95,336,2001,2,2895
19.02258727,R,UZB,78,432,Hard,G,25.24845996,R,LUX,38,777,2001,3,2896
24.42436687,R,RUS,36,840,Hard,G,17.68104038,R,FRA,144,210,2001,2,2897
25.44558522,R,ESP,54,623,Hard,G,21.9301848,R,USA,105,297,2001,2,2898
22.08898015,L,SUI,24,1058,Hard,G,20.63244353,R,AUS,129,251,2001,3,2899
27.06365503,L,ESP,34,865,Hard,G,25.81793292,R,ITA,62,518,2001,2,2900
27.67419576,R,FRA,190,128,Hard,G,28.32306639,R,USA,18,1236,2001,2,2901
22.7761807,R,USA,43,733,Hard,G,19.25256674,R,RUS,11,1812,2001,2,2902
19.52908966,L,CRO,113,285,Hard,G,24.49828884,R,GER,111,290,2001,2,2903
19.92881588,R,USA,69,463,Hard,G,18.46132786,R,ESP,104,301,2001,2,2904
21.10335387,R,AUS,157,162,Hard,G,17.85626283,R,CZE,51,638,2001,3,2905
25.79329227,R,BUL,27,1011,Hard,G,23.64681725,R,THA,30,937,2001,2,2906
17.85352498,R,RUS,125,254,Hard,G,18.60643395,R,RUS,61,524,2001,2,2908
18.42847365,L,ESP,152,185,Hard,G,20.58042437,R,USA,3,3694,2001,3,2910
24.92813142,R,NED,109,293,Hard,G,21.76043806,R,USA,31,896,2001,2,2911
26.50787132,R,NZL,79,414,Hard,G,28.73374401,L,BEL,55,598,2001,2,2912
24.31759069,R,GER,64,499,Hard,G,21.93566051,R,CZE,53,632,2001,2,2913
24.50102669,R,ISR,46,679,Hard,G,27.45516769,R,SVK,85,384,2001,3,2914
23.80013689,R,PUR,28,945,Hard,G,23.42778919,R,CRO,63,505,2001,2,2915
27.81382615,R,CRO,179,136,Hard,G,27.86584531,R,AUS,52,633,2001,2,2916
25.53319644,R,JPN,29,944,Hard,G,21.53319644,R,FRA,20,1168,2001,2,2917
24.72826831,R,CAN,49,663,Hard,G,29.23477071,R,RSA,12,1752,2001,2,2918
19.96714579,R,AUS,99,324,Hard,G,23.00342231,R,CRO,44,715,2001,2,2919
27.43326489,R,USA,26,1022,Hard,G,20.96098563,R,GER,77,435,2001,2,2921
21.90006845,R,FRA,23,1064,Hard,G,24.56399726,R,ARG,33,866,2001,2,2922
22.14921287,R,POL,82,390,Hard,G,25.33333333,R,PAR,76,444,2001,2,2923
24.55578371,R,CZE,68,463,Hard,G,24.84873374,R,ARG,116,283,2001,3,2924
23.49075975,R,AUT,57,592,Hard,G,26.00136893,R,FRA,7,2158,2001,2,2925
18.75427789,R,AUS,211,114,Hard,G,28.75017112,R,ESP,5,2697,2001,2,2926
22.95140315,R,AUS,201,118,Hard,G,24.52019165,R,SUI,93,340,2001,3,2927
23.54551677,R,ITA,45,715,Hard,G,20.41341547,R,SCG,100,323,2001,3,2928
22.9705681,R,USA,41,744,Hard,G,17.99863107,R,ESP,72,453,2001,3,2929
25.86173854,R,BUL,97,333,Hard,G,20.08487337,R,USA,127,253,2001,2,2930
26.53524983,R,USA,139,219,Hard,G,27.31827515,R,ESP,90,353,2001,2,2931
21.81245722,L,AUS,206,115,Hard,G,28.3504449,R,NED,67,479,2001,2,2932
22.0862423,R,SVK,37,782,Hard,G,24.79945243,R,USA,14,1638,2001,3,2933
23.18959617,R,ESP,92,343,Hard,G,28.78576318,R,FRA,15,1596,2001,2,2934
23.60574949,R,NED,102,314,Hard,G,26.88021903,R,CHN,94,337,2001,2,2935
22.01779603,R,BLR,84,386,Hard,G,18.6255989,R,BEL,22,1095,2001,2,2936
20.56399726,R,USA,86,376,Hard,G,21.87816564,L,ESP,35,848,2001,2,2938
22.74332649,R,ITA,83,389,Hard,G,21.60438056,L,FRA,101,318,2001,3,2939
21.48117728,L,FRA,32,867,Hard,G,22.7926078,R,SUI,88,366,2001,3,2940
20.98562628,R,USA,65,483,Hard,G,27.1211499,L,USA,4,3313,2001,2,2941
17.73305955,R,SVK,103,310,Hard,G,19.60848734,R,RUS,8,2020,2001,2,2942
20.56399726,R,ITA,74,446,Hard,G,22.92128679,L,HUN,58,574,2001,3,2943
22.98973306,R,GBR,107,294,Hard,G,26.64750171,R,VEN,131,245,2001,2,2945
28.25462012,R,USA,114,285,Hard,G,27.72621492,R,GER,98,328,2001,3,2946
20.21355236,R,BLR,96,334,Hard,G,22.99520876,R,USA,56,595,2001,2,2947
26.34360027,R,ESP,91,352,Hard,G,28.22724162,R,ROU,39,758,2001,2,2948
24.90896646,R,USA,13,1674,Hard,G,26.61738535,R,SVK,151,191,2001,2,2949
16.71457906,R,RUS,117,281,Hard,G,23.99178645,R,RUS,81,398,2001,2,2951
27.36755647,R,RSA,48,665,Hard,G,20.66803559,R,ESP,136,223,2001,2,2952
24.55030801,R,JPN,75,446,Hard,G,21.91101985,R,ZIM,42,737,2001,2,2953
20.15331964,R,SVK,110,292,Hard,G,28.72005476,R,ITA,50,658,2001,3,2954
27.14852841,R,FRA,142,215,Hard,G,18.72142368,U,AUS,364,43,2001,3,2955
26.6036961,R,CAN,70,460,Hard,G,21.76043806,R,HUN,146,205,2001,3,2956
17.76317591,R,AUS,25,1026,Hard,G,24.60506502,R,USA,2,4966,2001,3,2957
30.40657084,R,BEL,95,336,Hard,G,20.29295003,R,SUI,1,6252,2001,2,2958
25.24845996,R,LUX,38,777,Hard,G,17.68104038,R,FRA,144,210,2001,3,2959
21.9301848,R,USA,105,297,Hard,G,20.63244353,R,AUS,129,251,2001,3,2960
28.32306639,R,USA,18,1236,Hard,G,25.81793292,R,ITA,62,518,2001,2,2961
24.49828884,R,GER,111,290,Hard,G,19.25256674,R,RUS,11,1812,2001,3,2962
18.46132786,R,ESP,104,301,Hard,G,17.85626283,R,CZE,51,638,2001,3,2963
22.4476386,R,AUT,89,363,Hard,G,23.64681725,R,THA,30,937,2001,2,2964
18.60643395,R,RUS,61,524,Hard,G,19.3045859,R,USA,6,2374,2001,2,2965
28.73374401,L,BEL,55,598,Hard,G,21.93566051,R,CZE,53,632,2001,2,2967
27.45516769,R,SVK,85,384,Hard,G,23.42778919,R,CRO,63,505,2001,2,2968
19.90417522,R,SLO,73,449,Hard,G,20.96098563,R,GER,77,435,2001,3,2971
20.41341547,R,SCG,100,323,Hard,G,17.99863107,R,ESP,72,453,2001,2,2975
20.08487337,R,USA,127,253,Hard,G,27.31827515,R,ESP,90,353,2001,3,2976
26.88021903,R,CHN,94,337,Hard,G,28.78576318,R,FRA,15,1596,2001,3,2978
25.17453799,R,FRA,71,455,Hard,G,18.6255989,R,BEL,22,1095,2001,2,2979
21.87816564,L,ESP,35,848,Hard,G,21.60438056,L,FRA,101,318,2001,3,2980
22.7926078,R,SUI,88,366,Hard,G,27.1211499,L,USA,4,3313,2001,2,2981
22.92128679,L,HUN,58,574,Hard,G,19.60848734,R,RUS,8,2020,2001,2,2982
22.99520876,R,USA,56,595,Hard,G,27.72621492,R,GER,98,328,2001,2,2984
26.61738535,R,SVK,151,191,Hard,G,28.22724162,R,ROU,39,758,2001,3,2985
23.99178645,R,RUS,81,398,Hard,G,17.607118410000002,R,BEL,17,1288,2001,2,2986
21.91101985,R,ZIM,42,737,Hard,G,20.66803559,R,ESP,136,223,2001,2,2987
18.72142368,U,AUS,364,43,Hard,G,28.72005476,R,ITA,50,658,2001,2,2988
21.76043806,R,HUN,146,205,Hard,G,24.60506502,R,USA,2,4966,2001,3,2989
17.68104038,R,FRA,144,210,Hard,G,20.29295003,R,SUI,1,6252,2001,2,2990
20.63244353,R,AUS,129,251,Hard,G,25.81793292,R,ITA,62,518,2001,2,2991
19.25256674,R,RUS,11,1812,Hard,G,17.85626283,R,CZE,51,638,2001,3,2992
23.64681725,R,THA,30,937,Hard,G,19.3045859,R,USA,6,2374,2001,2,2993
21.93566051,R,CZE,53,632,Hard,G,20.58042437,R,USA,3,3694,2001,2,2994
23.42778919,R,CRO,63,505,Hard,G,21.53319644,R,FRA,20,1168,2001,2,2995
20.96098563,R,GER,77,435,Hard,G,29.23477071,R,RSA,12,1752,2001,2,2996
26.00136893,R,FRA,7,2158,Hard,G,24.56399726,R,ARG,33,866,2001,2,2997
24.52019165,R,SUI,93,340,Hard,G,17.99863107,R,ESP,72,453,2001,3,2998
27.31827515,R,ESP,90,353,Hard,G,24.79945243,R,USA,14,1638,2001,2,2999
28.78576318,R,FRA,15,1596,Hard,G,18.6255989,R,BEL,22,1095,2001,2,3000
21.60438056,L,FRA,101,318,Hard,G,27.1211499,L,USA,4,3313,2001,2,3001
24.85147159,R,AUT,21,1114,Hard,G,19.60848734,R,RUS,8,2020,2001,3,3002
28.22724162,R,ROU,39,758,Hard,G,27.72621492,R,GER,98,328,2001,3,3003
17.85626283,R,CZE,51,638,Hard,G,19.3045859,R,USA,6,2374,2001,2,3007
21.53319644,R,FRA,20,1168,Hard,G,20.58042437,R,USA,3,3694,2001,3,3008
24.56399726,R,ARG,33,866,Hard,G,29.23477071,R,RSA,12,1752,2001,2,3009
17.99863107,R,ESP,72,453,Hard,G,24.79945243,R,USA,14,1638,2001,2,3010
18.6255989,R,BEL,22,1095,Hard,G,27.1211499,L,USA,4,3313,2001,3,3011
27.72621492,R,GER,98,328,Hard,G,19.60848734,R,RUS,8,2020,2001,2,3012
17.607118410000002,R,BEL,17,1288,Hard,G,24.60506502,R,USA,2,4966,2001,2,3013
19.3045859,R,USA,6,2374,Hard,G,20.29295003,R,SUI,1,6252,2001,3,3014
29.23477071,R,RSA,12,1752,Hard,G,20.58042437,R,USA,3,3694,2001,3,3015
19.60848734,R,RUS,8,2020,Hard,G,24.60506502,R,USA,2,4966,2001,2,3017
20.58042437,R,USA,3,3694,Hard,G,20.29295003,R,SUI,1,6252,2001,2,3018
24.60506502,R,USA,2,4966,Hard,G,24.79945243,R,USA,14,1638,2001,2,3019
20.29295003,R,SUI,1,6252,Hard,G,24.79945243,R,USA,14,1638,2001,2,3020
25.77960301,R,ITA,77,409,Hard,T5,20.52566735,R,ITA,80,395,2001,3,3022
21.56605065,L,FRA,101,335,Hard,T5,24.5119781,R,JPN,72,442,2001,3,3023
21.89185489,R,USA,105,317,Hard,T5,21.87268994,R,ZIM,41,747,2001,3,3024
23.76180698,R,PUR,27,942,Hard,T5,22.95687885,R,USA,67,476,2001,3,3025
26.30527036,R,ESP,93,352,Hard,T5,24.88980151,R,NED,103,321,2001,3,3027
16.46817248,R,SVK,331,49,Hard,T5,22.73785079,R,USA,43,709,2001,2,3028
24.48186174,R,SUI,95,343,Hard,T5,25.21013005,R,LUX,33,852,2001,2,3029
22.75427789,R,SUI,83,388,Hard,T5,24.46269678,R,ISR,46,699,2001,3,3031
26.56536619,R,CAN,69,465,Hard,T5,24.52566735,R,ARG,36,838,2001,3,3033
27.11019849,R,FRA,144,205,Hard,T5,26.46954141,R,NZL,81,391,2001,2,3034
24.88980151,R,NED,103,321,Hard,T5,22.73785079,R,USA,43,709,2001,2,3040
22.93223819,R,USA,51,629,Hard,T5,25.21013005,R,LUX,33,852,2001,3,3041
24.46269678,R,ISR,46,699,Hard,T5,20.92265572,R,GER,87,372,2001,2,3042
26.46954141,R,NZL,81,391,Hard,T5,24.52566735,R,ARG,36,838,2001,2,3043
21.87268994,R,ZIM,41,747,Hard,T5,20.52566735,R,ITA,80,395,2001,2,3045
22.73785079,R,USA,43,709,Hard,T5,22.95687885,R,USA,67,476,2001,3,3046
25.21013005,R,LUX,33,852,Hard,T5,20.92265572,R,GER,87,372,2001,2,3047
20.13141684,R,USA,134,233,Hard,T5,24.52566735,R,ARG,36,838,2001,2,3048
20.52566735,R,ITA,80,395,Hard,T5,22.95687885,R,USA,67,476,2001,2,3049
24.52566735,R,ARG,36,838,Hard,T5,22.95687885,R,USA,67,476,2001,2,3051
20.94729637,R,USA,71,444,Hard,T3,22.70499658,R,ITA,91,362,2001,3,3052
27.68788501,R,GER,99,342,Hard,T3,24.6899384,R,CAN,48,648,2001,2,3057
17.64271047,R,FRA,143,209,Hard,T3,18.58726899,R,BEL,45,700,2001,2,3058
23.95345654,R,RUS,79,404,Hard,T3,21.83983573,L,ESP,37,825,2001,2,3059
21.72210815,R,HUN,152,179,Hard,T3,28.68172485,R,ITA,63,499,2001,3,3060
25.54688569,R,SWE,57,572,Hard,T3,22.9650924,R,CRO,29,934,2001,3,3062
22.04791239,R,SVK,40,755,Hard,T3,24.27926078,R,GER,61,504,2001,2,3063
20.59411362,R,AUS,124,254,Hard,T3,24.45995893,R,GER,131,237,2001,2,3064
22.70499658,R,ITA,91,362,Hard,T3,28.7118412,R,ESP,5,2752,2001,2,3066
26.31074606,R,USA,140,219,Hard,T3,21.72210815,R,USA,38,817,2001,2,3067
18.71594798,R,AUS,251,79,Hard,T3,27.32922656,R,RSA,59,569,2001,3,3068
21.83983573,L,ESP,37,825,Hard,T3,28.68172485,R,ITA,63,499,2001,2,3070
